timestamp,user,nice,system,iowait,steal,idle
2023-07-22 17:11:30,3.61,0.0,1.03,5.67,0.0,89.69
2023-07-22 17:11:40,3.05,0.0,1.02,0.0,0.0,95.94
2023-07-22 17:11:50,3.08,0.0,0.0,0.0,0.0,96.92
2023-07-22 17:12:00,2.55,0.0,0.51,0.0,0.0,96.94
2023-07-22 17:12:10,31.22,0.0,2.12,1.59,0.0,65.08
2023-07-22 17:12:20,3.06,0.0,0.51,0.0,0.0,96.43
2023-07-22 17:12:30,4.1,0.0,2.56,0.0,0.0,93.33
2023-07-22 17:12:40,4.12,0.0,6.19,6.19,0.0,83.51
2023-07-22 17:12:50,4.15,0.0,8.29,6.74,0.0,80.83
2023-07-22 17:13:00,4.1,0.0,3.59,0.0,0.0,92.31
2023-07-22 17:13:10,33.68,0.0,4.21,0.0,0.0,62.11
2023-07-22 17:13:20,3.61,0.0,2.58,0.0,0.0,93.81
2023-07-22 17:13:30,4.12,0.0,1.55,0.0,0.0,94.33
2023-07-22 17:13:40,4.12,0.0,2.06,0.0,0.0,93.81
2023-07-22 17:13:50,4.08,0.0,2.04,0.0,0.0,93.88
2023-07-22 17:14:00,4.57,0.0,2.03,0.0,0.0,93.4
2023-07-22 17:14:10,37.5,0.0,4.17,0.0,0.0,58.33
2023-07-22 17:14:20,3.57,0.0,2.55,0.0,0.0,93.88
2023-07-22 17:14:30,4.06,0.0,3.05,0.0,0.0,92.89
2023-07-22 17:14:40,3.09,0.0,3.09,0.0,0.0,93.81
2023-07-22 17:14:50,3.54,0.0,1.01,0.0,0.0,95.45
2023-07-22 17:15:00,2.55,0.0,0.51,0.0,0.0,96.94
2023-07-22 17:15:10,36.65,0.0,3.14,1.57,0.0,58.64
2023-07-22 17:15:20,2.56,0.0,0.0,0.0,0.0,97.44
2023-07-22 17:15:30,2.53,0.0,1.01,0.0,0.0,96.46
2023-07-22 17:15:40,3.06,0.0,0.51,0.0,0.0,96.43
2023-07-22 17:15:50,2.55,0.0,0.51,0.0,0.0,96.94
2023-07-22 17:16:00,3.03,0.0,1.01,0.0,0.0,95.96
2023-07-22 17:16:10,30.6,0.0,2.19,0.0,0.0,67.21
2023-07-22 17:16:20,2.54,0.0,0.51,0.0,0.0,96.95
2023-07-22 17:16:30,3.55,0.0,0.51,0.0,0.0,95.94
2023-07-22 17:16:40,4.15,0.0,0.0,0.52,0.0,95.34
2023-07-22 17:16:50,2.53,0.0,0.51,0.51,0.0,96.46
2023-07-22 17:17:00,2.56,0.0,0.51,0.0,0.0,96.92
2023-07-22 17:17:10,32.11,0.0,1.58,0.0,0.0,66.32
2023-07-22 17:17:20,2.58,0.0,0.0,0.0,0.0,97.42
2023-07-22 17:17:30,4.08,0.0,0.0,0.0,0.0,95.92
2023-07-22 17:17:40,2.55,0.0,0.51,0.0,0.0,96.94
2023-07-22 17:17:50,2.54,0.0,0.51,0.0,0.0,96.95
2023-07-22 17:18:00,2.55,0.0,0.0,0.0,0.0,97.45
2023-07-22 17:18:10,32.95,0.0,1.16,0.58,0.0,65.32
2023-07-22 17:18:20,3.03,0.0,0.51,0.0,0.0,96.46
2023-07-22 17:18:30,3.08,0.0,1.54,3.08,0.0,92.31
2023-07-22 17:18:40,3.03,0.0,0.51,0.0,0.0,96.46
2023-07-22 17:18:50,3.03,0.0,0.51,0.0,0.0,96.46
2023-07-22 17:19:00,3.06,0.0,0.51,0.0,0.0,96.43
2023-07-22 17:19:10,30.43,0.0,2.72,2.72,0.0,64.13
2023-07-22 17:19:20,2.54,0.0,1.02,0.0,0.0,96.45
2023-07-22 17:19:30,2.55,0.0,0.0,0.0,0.0,97.45
2023-07-22 17:19:40,4.04,0.0,1.01,0.0,0.0,94.95
2023-07-22 17:19:50,2.55,0.0,0.51,0.0,0.0,96.94
2023-07-22 17:20:00,2.55,0.0,0.51,0.0,0.0,96.94
2023-07-22 17:20:10,31.18,0.0,2.69,0.54,0.0,65.59
2023-07-22 17:20:20,3.55,0.0,0.51,0.0,0.0,95.94
2023-07-22 17:20:30,3.05,0.0,0.0,0.0,0.0,96.95
2023-07-22 17:20:40,3.03,0.0,1.01,0.0,0.0,95.96
2023-07-22 17:20:50,3.54,0.0,0.51,0.0,0.0,95.96
2023-07-22 17:21:00,3.08,0.0,0.0,0.0,0.0,96.92
2023-07-22 17:21:10,31.05,0.0,1.58,0.53,0.0,66.84
2023-07-22 17:21:20,3.03,0.0,1.01,0.0,0.0,95.96
2023-07-22 17:21:30,3.03,0.0,0.51,0.0,0.0,96.46
2023-07-22 17:21:40,3.05,0.0,1.02,0.0,0.0,95.94
2023-07-22 17:21:50,3.02,0.0,0.5,0.0,0.0,96.48
2023-07-22 17:22:00,3.03,0.0,1.01,0.0,0.0,95.96
2023-07-22 17:22:10,34.9,0.0,2.6,0.52,0.0,61.98
2023-07-22 17:22:20,2.56,0.0,0.0,0.0,0.0,97.44
2023-07-22 17:22:30,2.55,0.0,0.51,0.0,0.0,96.94
2023-07-22 17:22:40,3.59,0.0,0.51,0.0,0.0,95.9
2023-07-22 17:22:50,2.54,0.0,0.51,0.0,0.0,96.95
2023-07-22 17:23:00,3.54,0.0,0.51,0.0,0.0,95.96
2023-07-22 17:23:10,35.75,0.0,2.59,0.52,0.0,61.14
2023-07-22 17:23:20,3.55,0.0,0.0,0.0,0.0,96.45
2023-07-22 17:23:30,3.02,0.0,1.01,0.0,0.0,95.98
2023-07-22 17:23:40,3.05,0.0,1.02,0.0,0.0,95.94
2023-07-22 17:23:50,2.53,0.0,1.01,0.0,0.0,96.46
2023-07-22 17:24:00,3.54,0.0,0.51,0.0,0.0,95.96
2023-07-22 17:24:10,31.75,0.0,3.17,0.53,0.0,64.55
2023-07-22 17:24:20,2.55,0.0,0.51,0.0,0.0,96.94
2023-07-22 17:24:30,3.05,0.0,0.51,0.0,0.0,96.45
2023-07-22 17:24:40,2.53,0.0,1.01,0.0,0.0,96.46
2023-07-22 17:24:50,2.55,0.0,0.0,0.0,0.0,97.45
2023-07-22 17:25:00,4.04,0.0,0.51,0.0,0.0,95.45
2023-07-22 17:25:10,31.38,0.0,1.6,0.53,0.0,66.49
2023-07-22 17:25:20,2.55,0.0,0.51,0.0,0.0,96.94
2023-07-22 17:25:30,3.06,0.0,0.0,0.0,0.0,96.94
2023-07-22 17:25:40,2.55,0.0,0.51,0.0,0.0,96.94
2023-07-22 17:25:50,3.06,0.0,0.51,0.0,0.0,96.43
2023-07-22 17:26:00,3.54,0.0,0.51,0.0,0.0,95.96
2023-07-22 17:26:10,32.77,0.0,3.39,0.56,0.0,63.28
2023-07-22 17:26:20,3.05,0.0,1.02,0.0,0.0,95.94
2023-07-22 17:26:30,3.05,0.0,0.0,0.0,0.0,96.95
2023-07-22 17:26:40,3.06,0.0,0.51,0.0,0.0,96.43
2023-07-22 17:26:50,2.55,0.0,0.51,0.0,0.0,96.94
2023-07-22 17:27:00,3.54,0.0,0.0,0.0,0.0,96.46
2023-07-22 17:27:10,35.6,0.0,3.66,0.0,0.0,60.73
2023-07-22 17:27:20,4.08,0.0,0.51,0.0,0.0,95.41
2023-07-22 17:27:30,3.03,0.0,1.01,0.0,0.0,95.96
2023-07-22 17:27:40,3.06,0.0,0.51,0.0,0.0,96.43
2023-07-22 17:27:50,2.53,0.0,1.01,0.0,0.0,96.46
2023-07-22 17:28:00,8.48,0.0,0.61,0.0,0.0,90.91
2023-07-22 17:28:10,29.95,0.0,3.21,1.6,0.0,65.24
2023-07-22 17:28:20,4.62,0.0,0.51,0.0,0.0,94.87
2023-07-22 17:28:30,6.06,0.0,1.01,0.0,0.0,92.93
2023-07-22 18:53:44,0.5,0.0,0.0,0.0,0.0,99.5
2023-07-22 18:53:54,0.0,0.0,0.0,0.0,0.0,100.0
2023-07-22 18:54:04,0.51,0.0,0.0,0.0,0.0,99.49
2023-07-22 18:54:14,0.0,0.0,1.0,0.0,0.0,99.0
2023-07-22 18:54:24,4.02,0.0,1.01,0.0,0.0,94.97
2023-07-22 18:54:34,10.11,0.0,1.06,0.0,0.0,88.83
2023-07-22 18:54:44,3.54,0.0,0.51,0.0,0.0,95.96
2023-07-22 18:54:54,3.57,0.0,0.0,0.0,0.0,96.43
2023-07-22 18:55:04,7.94,0.0,0.53,0.0,0.0,91.53
2023-07-22 18:55:15,15.9,0.0,2.56,0.0,0.0,81.54
2023-07-22 18:55:24,7.78,0.0,1.2,0.0,0.0,91.02
2023-07-22 18:55:34,3.54,0.0,0.51,0.0,0.0,95.96
2023-07-22 18:55:44,3.52,0.0,0.5,0.0,0.0,95.98
2023-07-22 18:55:54,3.55,0.0,0.0,0.0,0.0,96.45
2023-07-22 18:56:04,5.32,0.0,0.53,0.0,0.0,94.15
2023-07-22 18:56:14,2.51,0.0,0.5,0.0,0.0,96.98
2023-07-22 18:56:24,2.54,0.0,0.51,0.0,0.0,96.95
2023-07-22 18:56:34,5.1,0.0,1.53,0.0,0.0,93.37
2023-07-22 18:56:44,2.53,0.0,1.01,0.0,0.0,96.46
2023-07-22 18:56:54,3.09,0.0,1.03,0.0,0.0,95.88
2023-07-22 18:57:04,4.57,0.0,1.02,0.0,0.0,94.42
2023-07-22 18:57:14,3.63,0.0,0.52,0.0,0.0,95.85
2023-07-22 18:57:24,5.62,0.0,1.12,0.0,0.0,93.26
2023-07-22 18:57:34,8.33,0.0,0.56,0.56,0.0,90.56
2023-07-22 18:57:44,3.52,0.0,1.01,0.0,0.0,95.48
2023-07-22 18:57:54,3.06,0.0,1.02,0.0,0.0,95.92
2023-07-22 18:58:04,3.61,0.0,0.52,0.0,0.0,95.88
2023-07-22 18:58:14,21.08,0.0,3.01,0.6,0.0,75.3
2023-07-22 18:58:24,2.54,0.0,0.0,0.0,0.0,97.46
2023-07-22 18:58:34,4.06,0.0,0.51,0.0,0.0,95.43
2023-07-22 18:58:44,5.05,0.0,1.01,0.51,0.0,93.43
2023-07-22 19:02:58,0.0,0.0,0.0,0.0,0.0,100.0
2023-07-22 19:03:07,0.0,0.0,0.0,0.5,0.0,99.5
2023-07-22 19:03:17,2.53,0.0,0.51,0.0,0.0,96.97
2023-07-22 19:03:27,2.55,0.0,0.51,0.0,0.0,96.94
2023-07-22 19:03:37,3.06,0.0,0.51,0.51,0.0,95.92
2023-07-22 19:03:48,9.33,0.0,1.55,0.0,0.0,89.12
2023-07-22 19:03:57,0.0,0.0,0.0,0.0,0.0,100.0
2023-07-22 19:04:07,3.03,0.0,0.51,0.51,0.0,95.96
2023-07-22 19:04:17,3.03,0.0,0.51,0.51,0.0,95.96
2023-07-22 19:04:27,2.0,0.0,1.0,0.0,0.0,97.0
2023-07-22 19:04:37,3.02,0.0,0.0,0.5,0.0,96.48
2023-07-22 19:04:47,2.54,0.0,0.51,0.0,0.0,96.95
2023-07-22 19:04:57,2.53,0.0,1.01,0.51,0.0,95.96
2023-07-22 19:05:07,2.51,0.0,0.5,0.0,0.0,96.98
2023-07-22 19:05:17,2.04,0.0,0.51,0.0,0.0,97.45
2023-07-22 19:05:27,3.54,0.0,1.01,0.0,0.0,95.45
2023-07-22 19:05:37,3.03,0.0,0.51,0.0,0.0,96.46
2023-07-22 19:05:47,3.3,0.0,0.0,0.0,0.0,96.7
2023-07-22 19:05:57,4.52,0.0,0.5,0.0,0.0,94.97
2023-07-22 19:06:07,2.54,0.0,0.51,0.0,0.0,96.95
2023-07-22 19:06:17,3.0,0.0,0.5,0.5,0.0,96.0
2023-07-22 19:06:27,2.55,0.0,0.0,0.0,0.0,97.45
2023-07-22 19:06:37,3.0,0.0,1.0,0.5,0.0,95.5
2023-07-22 19:06:47,4.57,0.0,0.51,0.0,0.0,94.92
2023-07-22 19:06:57,3.05,0.0,0.0,0.0,0.0,96.95
2023-07-22 19:07:07,3.06,0.0,1.53,0.51,0.0,94.9
2023-07-22 19:07:17,3.57,0.0,0.0,0.0,0.0,96.43
2023-07-22 19:07:27,3.52,0.0,0.5,1.01,0.0,94.97
2023-07-22 19:07:37,3.52,0.0,1.01,0.0,0.0,95.48
2023-07-22 19:07:47,3.02,0.0,0.5,0.5,0.0,95.98
2023-07-22 19:07:57,4.02,0.0,0.0,0.5,0.0,95.48
2023-07-22 19:08:07,3.02,0.0,1.01,0.0,0.0,95.98
2023-07-22 19:08:17,3.52,0.0,0.0,0.5,0.0,95.98
2023-07-22 19:08:27,3.03,0.0,1.01,0.0,0.0,95.96
2023-07-22 19:08:37,3.03,0.0,0.0,0.0,0.0,96.97
2023-07-22 19:12:20,0.5,0.0,0.0,0.0,0.0,99.5
2023-07-22 19:12:30,0.51,0.0,0.0,0.0,0.0,99.49
2023-07-22 19:12:40,4.04,0.0,1.01,0.51,0.0,94.44
2023-07-22 19:12:50,2.09,0.0,0.52,0.0,0.0,97.38
2023-07-22 19:13:00,5.1,0.0,0.51,0.0,0.0,94.39
2023-07-22 19:13:10,3.54,0.0,1.01,0.0,0.0,95.45
2023-07-22 19:13:20,8.33,0.0,1.04,0.0,0.0,90.62
2023-07-22 19:13:30,5.64,0.0,0.51,0.0,0.0,93.85
2023-07-22 19:13:40,2.54,0.0,1.02,0.0,0.0,96.45
2023-07-22 19:13:50,3.03,0.0,0.51,0.0,0.0,96.46
2023-07-22 19:14:00,3.08,0.0,0.0,0.0,0.0,96.92
2023-07-22 19:14:10,2.5,0.0,1.0,0.0,0.0,96.5
2023-07-22 19:14:20,17.44,0.0,1.54,0.51,0.0,80.51
2023-07-22 19:14:30,4.5,0.0,1.5,4.0,0.0,90.0
2023-07-22 19:14:40,5.39,0.0,1.2,0.0,0.0,93.41
2023-07-22 19:14:50,3.03,0.0,0.51,0.0,0.0,96.46
2023-07-22 19:15:00,3.55,0.0,1.02,2.03,0.0,93.4
2023-07-22 19:15:10,5.73,0.0,2.6,0.0,0.0,91.67
2023-07-22 19:15:20,3.08,0.0,0.51,1.03,0.0,95.38
2023-07-22 19:15:30,4.04,0.0,1.52,0.0,0.0,94.44
2023-07-22 19:15:40,4.55,0.0,1.01,0.0,0.0,94.44
2023-07-22 19:15:50,7.22,0.0,0.0,0.52,0.0,92.27
2023-07-22 19:16:00,3.03,0.0,0.0,0.0,0.0,96.97
2023-07-22 19:16:10,8.21,0.0,1.03,0.0,0.0,90.77
2023-07-22 19:16:20,3.03,0.0,0.51,0.0,0.0,96.46
2023-07-22 19:16:30,2.54,0.0,1.02,0.0,0.0,96.45
2023-07-22 19:16:40,3.54,0.0,0.51,0.0,0.0,95.96
2023-07-22 19:16:50,0.0,0.0,0.51,0.0,0.0,99.49
2023-07-22 19:17:00,0.0,0.0,0.0,1.02,0.0,98.98
2023-07-22 19:17:10,1.0,0.0,0.5,0.0,0.0,98.51
2023-07-22 19:17:20,6.09,0.0,0.51,0.0,0.0,93.4
2023-07-22 19:17:30,12.3,0.0,1.07,0.53,0.0,86.1
2023-07-22 19:17:40,9.28,0.0,1.55,0.52,0.0,88.66
2023-07-22 19:17:50,6.7,0.0,3.09,0.0,0.0,90.21
2023-07-22 19:18:00,7.14,0.0,4.59,0.0,0.0,88.27
2023-07-22 19:18:10,13.58,0.0,6.17,0.0,0.0,80.25
2023-07-22 19:18:20,22.28,0.0,7.07,7.07,0.0,63.59
2023-07-22 19:18:30,14.29,0.0,5.29,0.53,0.0,79.89
2023-07-22 19:18:40,18.06,0.0,8.33,0.69,0.0,72.92
2023-07-22 19:18:50,8.08,0.0,1.52,0.0,0.0,90.4
2023-07-22 19:19:00,4.62,0.0,0.0,0.0,0.0,95.38
2023-07-22 19:19:10,6.15,0.0,0.51,0.0,0.0,93.33
2023-07-22 19:19:20,19.05,0.0,3.17,1.06,0.0,76.72
2023-07-22 19:19:30,5.08,0.0,1.02,0.0,0.0,93.91
2023-07-22 19:19:40,7.07,0.0,1.01,0.51,0.0,91.41
2023-07-22 19:19:50,5.1,0.0,0.0,0.0,0.0,94.9
2023-07-22 19:20:00,5.05,0.0,0.0,0.0,0.0,94.95
2023-07-22 19:20:10,4.71,0.0,1.05,0.0,0.0,94.24
2023-07-22 19:20:20,24.59,0.0,4.37,0.55,0.0,70.49
2023-07-22 19:20:30,18.47,0.0,1.91,0.0,0.0,79.62
2023-07-22 19:20:40,6.63,0.0,0.51,0.51,0.0,92.35
2023-07-22 19:20:50,5.1,0.0,0.51,0.0,0.0,94.39
2023-07-22 19:21:00,6.12,0.0,0.0,0.0,0.0,93.88
2023-07-22 19:21:10,6.63,0.0,0.51,0.51,0.0,92.35
2023-07-22 19:21:20,19.47,0.0,3.68,1.58,0.0,75.26
2023-07-22 19:21:30,5.53,0.0,1.51,0.5,0.0,92.46
2023-07-22 19:21:40,5.15,0.0,0.52,0.0,0.0,94.33
2023-07-22 19:21:50,6.12,0.0,1.53,1.02,0.0,91.33
2023-07-22 19:22:00,6.19,0.0,0.52,0.0,0.0,93.3
2023-07-22 19:22:10,6.67,0.0,0.51,0.0,0.0,92.82
